,X,Y,Z
4045,527983.4,710407.09,8.469000000000001
4046,527987.5,710397.97,9.261
4047,527991.61,710388.85,9.612
4048,527995.72,710379.74,10.035
4049,527999.82,710370.62,10.818
4050,528003.93,710361.5,11.214
4051,528008.04,710352.38,11.286
4052,528012.15,710343.27,11.277
4053,528016.25,710334.15,11.07
4054,528020.36,710325.03,10.683
4055,528024.47,710315.91,10.035
4056,528028.57,710306.8,8.118
4057,528032.68,710297.68,8.397
4058,528036.79,710288.56,7.704000000000001
4059,528040.9,710279.44,7.353
4060,528045.0,710270.33,6.696000000000001
4061,528049.11,710261.21,6.777
4062,528053.22,710252.09,4.806
4063,528057.32,710242.97,3.4019999999999997
4064,528061.43,710233.85,1.7369999999999999
4065,528065.54,710224.74,0.423
4066,528069.65,710215.62,0.48600000000000004
4067,527906.26,710602.67,2.781
4068,527910.37,710593.55,2.754
4069,527914.48,710584.43,2.862
4070,527918.58,710575.31,2.907
4071,527922.69,710566.2,3.15
4072,527926.8,710557.08,3.168
4073,527930.91,710547.96,2.862
4074,527935.01,710538.84,2.295
4075,527939.12,710529.73,2.25
4076,527943.23,710520.61,2.3129999999999997
4077,527947.33,710511.49,2.628
4078,527951.44,710502.37,3.3480000000000003
4079,527955.55,710493.26,3.8789999999999996
4080,527959.66,710484.14,3.6270000000000002
4081,527963.76,710475.02,4.383
4082,527967.87,710465.9,5.076
4083,527971.98,710456.78,6.048
4084,527976.08,710447.67,6.138000000000001
4085,527980.19,710438.55,6.849
4086,527984.3,710429.43,7.308
4087,527988.41,710420.31,7.776000000000001
4088,527992.51,710411.2,8.208
4089,527996.62,710402.08,8.298
4090,528000.73,710392.96,9.450000000000001
4091,528004.83,710383.84,9.954
4092,528008.94,710374.73,10.476
4093,528013.05,710365.61,10.908
4094,528017.16,710356.49,11.241
4095,528021.26,710347.37,11.259
4096,528025.37,710338.26,11.079
4097,528029.48,710329.14,10.773000000000001
4098,528033.59,710320.02,10.376999999999999
4099,528037.69,710310.9,9.747
4100,528041.8,710301.79,8.892000000000001
4101,528045.91,710292.67,8.433
4102,528050.01,710283.55,7.992000000000001
4103,528054.12,710274.43,7.839000000000001
4104,528058.23,710265.31,7.2
4105,528062.34,710256.2,5.895
4106,528066.44,710247.08,3.942
4107,528070.55,710237.96,2.8080000000000003
4108,528074.66,710228.84,1.026
4109,528078.76,710219.73,0.432
4110,527907.17,710625.01,2.862
4111,527911.27,710615.89,2.835
4112,527915.38,710606.77,2.8080000000000003
4113,527919.49,710597.66,2.781
4114,527923.59,710588.54,2.763
4115,527927.7,710579.42,2.835
4116,527931.81,710570.3,2.988
4117,527935.92,710561.19,3.3480000000000003
4118,527940.02,710552.07,2.781
4119,527944.13,710542.95,2.8890000000000002
4120,527948.24,710533.83,2.673
4121,527952.34,710524.72,3.123
4122,527956.45,710515.6,3.384
4123,527960.56,710506.48,3.447
4124,527964.67,710497.36,4.833
4125,527968.77,710488.25,4.077
4126,527972.88,710479.13,4.644
4127,527976.99,710470.01,5.058
4128,527981.09,710460.89,5.4270000000000005
4129,527985.2,710451.77,5.922000000000001
4130,527989.31,710442.66,5.895
4131,527993.42,710433.54,6.777
4132,527997.52,710424.42,7.542000000000001
4133,528001.63,710415.3,7.875
4134,528005.74,710406.19,8.316
4135,528009.85,710397.07,8.901000000000002
4136,528013.95,710387.95,9.774
4137,528018.06,710378.83,10.287
4138,528022.17,710369.72,10.656
4139,528026.27,710360.6,11.088000000000001
4140,528030.38,710351.48,11.196
4141,528034.49,710342.36,11.142000000000001
4142,528038.6,710333.25,10.854000000000001
4143,528042.7,710324.13,10.791
4144,528046.81,710315.01,10.305
4145,528050.92,710305.89,9.81
4146,528055.02,710296.77,9.603
4147,528059.13,710287.66,8.379000000000001
4148,528063.24,710278.54,8.145000000000001
4149,528067.35,710269.42,7.155
4150,528071.45,710260.3,6.66
4151,528075.56,710251.19,4.7250000000000005
4152,528079.67,710242.07,3.24
4153,528083.77,710232.95,2.241
4154,528087.88,710223.83,0.28800000000000003
4155,528091.99,710214.72,0.441
4156,527908.07,710647.35,2.943
4157,527912.18,710638.23,2.9160000000000004
4158,527916.28,710629.12,2.8890000000000002
4159,527920.39,710620.0,2.862
4160,527924.5,710610.88,2.835
4161,527928.6,710601.76,2.8080000000000003
4162,527932.71,710592.65,2.79
4163,527936.82,710583.53,2.763
4164,527940.93,710574.41,2.8080000000000003
4165,527945.03,710565.29,3.339
4166,527949.14,710556.18,2.799
4167,527953.25,710547.06,2.988
4168,527957.36,710537.94,3.15
4169,527961.46,710528.82,3.609
4170,527965.57,710519.71,3.9509999999999996
4171,527969.68,710510.59,4.5360000000000005
4172,527973.78,710501.47,4.914
4173,527977.89,710492.35,4.878
4174,527982.0,710483.23,4.1850000000000005
4175,527986.11,710474.12,4.563000000000001
4176,527990.21,710465.0,4.4910000000000005
4177,527994.32,710455.88,5.175
4178,527998.43,710446.76,5.7330000000000005
4179,528002.53,710437.65,6.012
4180,528006.64,710428.53,6.867
4181,528010.75,710419.41,7.6049999999999995
4182,528014.86,710410.29,7.992000000000001
4183,528018.96,710401.18,8.793
4184,528023.07,710392.06,9.756
4185,528027.18,710382.94,10.134
4186,528031.28,710373.82,10.557
4187,528035.39,710364.71,10.917000000000002
4188,528039.5,710355.59,11.025
4189,528043.61,710346.47,11.124
4190,528047.71,710337.35,10.836
4191,528051.82,710328.24,10.836
4192,528055.93,710319.12,10.692
4193,528060.03,710310.0,10.404
4194,528064.14,710300.88,9.756
4195,528068.25,710291.76,9.333
4196,528072.36,710282.65,8.262
4197,528076.46,710273.53,7.5329999999999995
4198,528080.57,710264.41,6.597
4199,528084.68,710255.29,5.364
4200,528088.79,710246.18,3.8789999999999996
4201,528092.89,710237.06,2.664
4202,528097.0,710227.94,1.557
4203,528101.11,710218.82,0.459
4204,528105.21,710209.71,0.5670000000000001
4205,527908.97,710669.69,3.024
4206,527913.08,710660.58,2.9970000000000003
4207,527917.19,710651.46,2.9699999999999998
4208,527921.29,710642.34,2.943
4209,527925.4,710633.22,2.9160000000000004
4210,527929.51,710624.11,2.8890000000000002
4211,527933.62,710614.99,2.862
4212,527937.72,710605.87,2.8440000000000003
4213,527941.83,710596.75,2.817
4214,527945.94,710587.64,2.79
4215,527950.04,710578.52,2.763
4216,527954.15,710569.4,3.303
4217,527958.26,710560.28,2.835
4218,527962.37,710551.17,2.943
4219,527966.47,710542.05,3.3930000000000002
4220,527970.58,710532.93,3.8789999999999996
4221,527974.69,710523.81,4.176
4222,527978.79,710514.69,4.149
4223,527982.9,710505.58,4.176
4224,527987.01,710496.46,4.581
4225,527991.12,710487.34,3.834
4226,527995.22,710478.22,4.113
4227,527999.33,710469.11,4.131
4228,528003.44,710459.99,4.095
4229,528007.54,710450.87,5.103
4230,528011.65,710441.75,5.175
4231,528015.76,710432.64,6.615
4232,528019.87,710423.52,7.398000000000001
4233,528023.97,710414.4,8.199
4234,528028.08,710405.28,8.802
4235,528032.19,710396.17,9.306000000000001
4236,528036.29,710387.05,10.053
4237,528040.4,710377.93,10.332
4238,528044.51,710368.81,10.809
4239,528048.62,710359.7,10.809
4240,528052.72,710350.58,10.818
4241,528056.83,710341.46,10.845
4242,528060.94,710332.34,10.701
4243,528065.05,710323.22,10.962
4244,528069.15,710314.11,10.458
4245,528073.26,710304.99,9.99
4246,528077.37,710295.87,9.495000000000001
4247,528081.47,710286.75,8.667000000000002
4248,528085.58,710277.64,7.839000000000001
4249,528089.69,710268.52,6.831
4250,528093.8,710259.4,5.994000000000001
4251,528097.9,710250.28,4.95
4252,528102.01,710241.17,3.6270000000000002
4253,528106.12,710232.05,2.466
4254,528110.22,710222.93,1.026
4255,528114.33,710213.81,0.48600000000000004
4256,527909.88,710692.04,3.1050000000000004
4257,527913.98,710682.92,3.078
4258,527918.09,710673.8,3.051
4259,527922.2,710664.68,3.024
4260,527926.3,710655.57,2.9970000000000003
4261,527930.41,710646.45,2.9699999999999998
4262,527934.52,710637.33,2.943
4263,527938.63,710628.21,2.9160000000000004
4264,527942.73,710619.1,2.8890000000000002
4265,527946.84,710609.98,2.871
4266,527950.95,710600.86,2.8440000000000003
4267,527955.05,710591.74,2.817
4268,527959.16,710582.63,2.79
4269,527963.27,710573.51,2.8890000000000002
4270,527967.38,710564.39,3.114
4271,527971.48,710555.27,2.619
4272,527975.59,710546.15,3.321
4273,527979.7,710537.04,3.555
4274,527983.8,710527.92,3.681
4275,527987.91,710518.8,3.861
4276,527992.02,710509.68,3.798
4277,527996.13,710500.57,3.8160000000000003
4278,528000.23,710491.45,3.87
4279,528004.34,710482.33,3.582
4280,528008.45,710473.21,3.9330000000000003
4281,528012.55,710464.1,3.861
4282,528016.66,710454.98,4.779
4283,528020.77,710445.86,5.355
4284,528024.88,710436.74,5.877000000000001
4285,528028.98,710427.63,7.002000000000001
4286,528033.09,710418.51,7.848000000000001
4287,528037.2,710409.39,8.685
4288,528041.31,710400.27,9.279
4289,528045.41,710391.16,9.927
4290,528049.52,710382.04,10.197000000000001
4291,528053.63,710372.92,10.395000000000001
4292,528057.73,710363.8,10.485000000000001
4293,528061.84,710354.68,10.494
4294,528065.95,710345.57,10.593
4295,528070.06,710336.45,10.719000000000001
4296,528074.16,710327.33,10.665
4297,528078.27,710318.21,10.476
4298,528082.38,710309.1,10.08
4299,528086.48,710299.98,9.594000000000001
4300,528090.59,710290.86,9.117
4301,528094.7,710281.74,8.28
4302,528098.81,710272.63,7.74
4303,528102.91,710263.51,6.759
4304,528107.02,710254.39,5.8500000000000005
4305,528111.13,710245.27,4.896000000000001
4306,528115.23,710236.16,3.4739999999999998
4307,528119.34,710227.04,2.16
4308,528123.45,710217.92,0.6030000000000001
4309,528127.56,710208.8,0.558
4310,527910.78,710714.38,3.186
4311,527914.89,710705.26,3.159
4312,527918.99,710696.14,3.132
4313,527923.1,710687.03,3.1050000000000004
4314,527927.21,710677.91,3.078
4315,527931.31,710668.79,3.051
4316,527935.42,710659.67,3.024
4317,527939.53,710650.56,2.9970000000000003
4318,527943.64,710641.44,2.9699999999999998
4319,527947.74,710632.32,2.943
4320,527951.85,710623.2,2.9160000000000004
4321,527955.96,710614.09,2.898
4322,527960.06,710604.97,2.871
4323,527964.17,710595.85,2.8440000000000003
4324,527968.28,710586.73,2.817
4325,527972.39,710577.61,2.79
4326,527976.49,710568.5,2.799
4327,527980.6,710559.38,2.871
4328,527984.71,710550.26,2.619
4329,527988.82,710541.14,3.0690000000000004
4330,527992.92,710532.03,3.267
4331,527997.03,710522.91,3.4379999999999997
4332,528001.14,710513.79,3.4650000000000003
4333,528005.24,710504.67,3.483
4334,528009.35,710495.56,3.51
4335,528013.46,710486.44,3.357
4336,528017.57,710477.32,3.8970000000000002
4337,528021.67,710468.2,3.861
4338,528025.78,710459.09,4.806
4339,528029.89,710449.97,4.797000000000001
4340,528033.99,710440.85,5.418
4341,528038.1,710431.73,6.462
4342,528042.21,710422.62,7.479000000000001
4343,528046.32,710413.5,8.496
4344,528050.42,710404.38,8.991
4345,528054.53,710395.26,9.360000000000001
4346,528058.64,710386.14,9.666
4347,528062.74,710377.03,10.026000000000002
4348,528066.85,710367.91,10.224
4349,528070.96,710358.79,10.143
4350,528075.07,710349.67,10.512
4351,528079.17,710340.56,10.746
4352,528083.28,710331.44,10.692
4353,528087.39,710322.32,10.638
4354,528091.49,710313.2,10.305
4355,528095.6,710304.09,9.765
4356,528099.71,710294.97,9.450000000000001
4357,528103.82,710285.85,9.027
4358,528107.92,710276.73,8.577
4359,528112.03,710267.62,8.217
4360,528116.14,710258.5,6.6690000000000005
4361,528120.25,710249.38,5.895
4362,528124.35,710240.26,4.851
4363,528128.46,710231.15,3.339
4364,528132.57,710222.03,0.918
4365,528136.67,710212.91,0.531
4366,527911.68,710736.72,3.267
4367,527915.79,710727.6,3.24
4368,527919.9,710718.49,3.213
4369,527924.0,710709.37,3.186
4370,527928.11,710700.25,3.159
4371,527932.22,710691.13,3.132
4372,527936.32,710682.02,3.1050000000000004
4373,527940.43,710672.9,3.078
4374,527944.54,710663.78,3.051
4375,527948.65,710654.66,3.024
4376,527952.75,710645.55,2.9970000000000003
4377,527956.86,710636.43,2.9699999999999998
4378,527960.97,710627.31,2.952
4379,527965.08,710618.19,2.9250000000000003
4380,527969.18,710609.07,2.898
4381,527973.29,710599.96,2.871
4382,527977.4,710590.84,2.8440000000000003
4383,527981.5,710581.72,2.817
4384,527985.61,710572.6,2.9610000000000003
4385,527989.72,710563.49,2.583
4386,527993.83,710554.37,2.565
4387,527997.93,710545.25,2.646
4388,528002.04,710536.13,2.979
4389,528006.15,710527.02,3.114
4390,528010.25,710517.9,3.384
4391,528014.36,710508.78,3.33
4392,528018.47,710499.66,3.321
4393,528022.58,710490.55,3.3930000000000002
4394,528026.68,710481.43,3.7710000000000004
4395,528030.79,710472.31,3.744
4396,528034.9,710463.19,4.8149999999999995
4397,528039.0,710454.08,5.562
4398,528043.11,710444.96,5.265
4399,528047.22,710435.84,5.967
4400,528051.33,710426.72,7.119000000000001
4401,528055.43,710417.6,7.821
4402,528059.54,710408.49,8.514000000000001
4403,528063.65,710399.37,8.784
4404,528067.75,710390.25,9.144
4405,528071.86,710381.13,9.531
4406,528075.97,710372.02,9.873000000000001
4407,528080.08,710362.9,10.152
4408,528084.18,710353.78,10.305
4409,528088.29,710344.66,10.754999999999999
4410,528092.4,710335.55,10.926
4411,528096.51,710326.43,10.754999999999999
4412,528100.61,710317.31,10.476
4413,528104.72,710308.19,10.170000000000002
4414,528108.83,710299.08,9.855
4415,528112.93,710289.96,9.711
4416,528117.04,710280.84,9.405
4417,528121.15,710271.72,8.91
4418,528125.26,710262.61,7.578
4419,528129.36,710253.49,6.7410000000000005
4420,528133.47,710244.37,5.805000000000001
4421,528137.58,710235.25,4.4910000000000005
4422,528141.68,710226.13,2.142
4423,528145.79,710217.02,0.5850000000000001
4424,528149.9,710207.9,0.549
4425,527912.58,710759.06,3.3480000000000003
4426,527916.69,710749.95,3.321
4427,527920.8,710740.83,3.294
4428,527924.91,710731.71,3.267
4429,527929.01,710722.59,3.24
4430,527933.12,710713.48,3.213
4431,527937.23,710704.36,3.186
4432,527941.34,710695.24,3.159
4433,527945.44,710686.12,3.132
4434,527949.55,710677.01,3.1050000000000004
4435,527953.66,710667.89,3.078
4436,527957.76,710658.77,3.051
4437,527961.87,710649.65,3.024
4438,527965.98,710640.53,2.9970000000000003
4439,527970.09,710631.42,2.979
4440,527974.19,710622.3,2.952
4441,527978.3,710613.18,2.9250000000000003
4442,527982.41,710604.06,2.898
4443,527986.51,710594.95,2.871
4444,527990.62,710585.83,2.8440000000000003
4445,527994.73,710576.71,2.817
4446,528023.48,710512.89,3.15
4447,528027.59,710503.77,3.267
4448,528031.69,710494.65,3.3480000000000003
4449,528035.8,710485.54,3.726
4450,528039.91,710476.42,4.212
4451,528044.01,710467.3,3.8789999999999996
4452,528048.12,710458.18,5.7330000000000005
4453,528052.23,710449.06,4.716
4454,528056.34,710439.95,5.634
4455,528060.44,710430.83,6.444
4456,528064.55,710421.71,7.515
4457,528068.66,710412.59,7.947
4458,528072.77,710403.48,8.370000000000001
4459,528076.87,710394.36,8.604000000000001
4460,528080.98,710385.24,8.991
4461,528085.09,710376.12,9.612
4462,528089.19,710367.01,10.026000000000002
4463,528093.3,710357.89,10.224
4464,528097.41,710348.77,10.647
4465,528101.52,710339.65,10.872
4466,528105.62,710330.54,10.944
4467,528109.73,710321.42,10.610999999999999
4468,528113.84,710312.3,10.449
4469,528117.94,710303.18,10.224
4470,528122.05,710294.07,10.134
4471,528126.16,710284.95,10.035
4472,528130.27,710275.83,9.513
4473,528134.37,710266.71,9.531
4474,528138.48,710257.59,7.434
4475,528142.59,710248.48,6.417
4476,528146.69,710239.36,5.283
4477,528150.8,710230.24,3.4290000000000003
4478,528154.91,710221.12,1.116
4479,528159.02,710212.01,0.5760000000000001
4480,527913.49,710781.41,3.42
4481,527917.6,710772.29,3.3930000000000002
4482,527921.7,710763.17,3.375
4483,527925.81,710754.05,3.3480000000000003
4484,527929.92,710744.94,3.321
4485,527934.02,710735.82,3.294
4486,527938.13,710726.7,3.267
4487,527942.24,710717.58,3.24
4488,527946.35,710708.47,3.213
4489,527950.45,710699.35,3.186
4490,527954.56,710690.23,3.159
4491,527958.67,710681.11,3.132
4492,527962.77,710671.99,3.1050000000000004
4493,527966.88,710662.88,3.078
4494,527970.99,710653.76,3.051
4495,527975.1,710644.64,3.024
4496,527979.2,710635.52,3.006
4497,527983.31,710626.41,2.979
4498,527987.42,710617.29,2.952
4499,527991.52,710608.17,2.9250000000000003
4500,527995.63,710599.05,2.898
4501,528036.7,710507.88,3.06
4502,528040.81,710498.76,3.168
4503,528044.92,710489.64,3.3930000000000002
4504,528049.03,710480.52,3.744
4505,528053.13,710471.41,3.7710000000000004
4506,528057.24,710462.29,5.211
4507,528061.35,710453.17,6.066000000000001
4508,528065.45,710444.05,5.301
4509,528069.56,710434.94,6.507000000000001
4510,528073.67,710425.82,6.966
4511,528077.78,710416.7,7.695000000000001
4512,528081.88,710407.58,7.821
4513,528085.99,710398.47,8.325000000000001
4514,528090.1,710389.35,8.784
4515,528094.2,710380.23,9.261
4516,528098.31,710371.11,9.72
4517,528102.42,710362.0,10.062
4518,528106.53,710352.88,10.269
4519,528110.63,710343.76,10.683
4520,528114.74,710334.64,10.881
4521,528118.85,710325.53,10.836
4522,528122.95,710316.41,10.692
4523,528127.06,710307.29,10.566
4524,528131.17,710298.17,10.386
4525,528135.28,710289.05,10.386
4526,528139.38,710279.94,10.197000000000001
4527,528143.49,710270.82,9.485999999999999
4528,528147.6,710261.7,8.073
4529,528151.71,710252.58,7.2989999999999995
4530,528155.81,710243.47,5.994000000000001
4531,528159.92,710234.35,4.212
4532,528164.03,710225.23,2.439
4533,528168.13,710216.11,0.621
4534,528172.24,710207.0,0.63
4535,527914.39,710803.75,3.5010000000000003
4536,527918.5,710794.63,3.4739999999999998
4537,527922.61,710785.51,3.447
4538,527926.71,710776.4,3.42
4539,527930.82,710767.28,3.4019999999999997
4540,527934.93,710758.16,3.375
4541,527939.03,710749.04,3.3480000000000003
4542,527943.14,710739.93,3.321
4543,527947.25,710730.81,3.294
4544,527951.36,710721.69,3.267
4545,527955.46,710712.57,3.24
